Date,Open,High,Low,Close,Adj Close,Volume
2018-01-25,135000,137500,134500,135000,135000,649676
2018-01-26,136000,141000,135000,140000,140000,1271640
2018-01-29,141000,141500,138500,139000,139000,708612
2018-01-30,139000,140500,137500,138500,138500,642199
2018-01-31,137500,140000,135000,140000,140000,943362
2018-02-01,140000,142000,137500,141500,141500,910082
2018-02-02,142000,145000,141500,143500,143500,2099421
2018-02-05,139500,140000,134500,134500,134500,1624472
2018-02-06,126500,131000,125000,131000,131000,2291759
2018-02-07,134000,134500,126500,126500,126500,1043100
2018-02-08,127000,130000,124500,126500,126500,1044087
2018-02-09,121500,124500,117000,118000,118000,2074927
2018-02-12,119000,120000,116500,118000,118000,817489
2018-02-13,120000,121000,118500,119000,119000,721603
2018-02-14,119500,125000,119000,122500,122500,858572
2018-02-19,126000,126000,123000,124000,124000,419351
2018-02-20,124000,124500,121500,123000,123000,288935
2018-02-21,123500,125500,122000,124500,124500,396493
2018-02-22,124500,125000,122000,123500,123500,306321
2018-02-23,123500,124000,122000,123500,123500,383787
2018-02-26,124500,124500,122500,123000,123000,303789
2018-02-27,124000,131000,124000,131000,131000,1272000
2018-02-28,130000,132500,127000,128000,128000,857397
2018-03-02,126500,128500,124500,127500,127500,474394
2018-03-05,127500,128000,123000,123000,123000,417227
2018-03-06,126000,134000,126000,132500,132500,1167882
2018-03-07,133000,133500,129000,129500,129500,596902
2018-03-08,129500,132000,128500,132000,132000,499256
2018-03-09,133000,135500,131000,134000,134000,753680
2018-03-12,136000,136500,134500,135000,135000,384411
2018-03-13,135500,141000,135000,140500,140500,1320091
2018-03-14,139500,140000,136000,137000,137000,703764
2018-03-15,137500,141500,137000,141500,141500,950867
2018-03-16,141500,143000,139000,141000,141000,1024727
2018-03-19,140000,140500,136000,137500,137500,610095
2018-03-20,135500,140000,135000,139000,139000,556447
2018-03-21,139000,140000,137500,138000,138000,416757
2018-03-22,137000,139000,135500,138000,138000,567619
2018-03-23,135000,136000,129500,130500,130500,1233587
2018-03-26,129500,132500,126500,131000,131000,962796
2018-03-27,134500,134500,131000,131500,131500,451505
2018-03-28,129000,130500,128000,129000,129000,462777
2018-03-29,129500,131000,126500,129500,129500,437532
2018-03-30,131500,133500,130000,132000,132000,447866
2018-04-02,132500,133500,128500,129000,129000,454496
2018-04-03,127000,130500,126500,128500,128500,483608
2018-04-04,129000,129000,123500,123500,123500,730140
2018-04-05,125000,126000,124000,124500,124500,299168
2018-04-06,125000,125500,122000,122500,122500,376868
2018-04-09,121500,122500,120000,121500,121500,547412
2018-04-10,121500,123500,121500,122500,122500,322551
2018-04-11,124000,125000,121000,121500,121500,379388
2018-04-12,122000,122500,120000,120000,120000,367434
2018-04-13,120500,122000,119500,120500,120500,368169
2018-04-16,120500,120500,116500,117000,117000,815062
2018-04-17,117500,120000,117500,118000,118000,399502
2018-04-18,120000,121500,118500,119500,119500,495833
2018-04-19,119000,119000,116000,116500,116500,648909
2018-04-20,116500,117500,113500,115000,115000,650463
2018-04-23,114500,114500,111000,111000,111000,669590
2018-04-24,112000,115500,111000,115000,115000,473979
2018-04-25,115500,119000,113500,115500,115500,607008
2018-04-26,116500,117500,113500,114000,114000,366727
2018-04-27,115000,115500,112000,113500,113500,402728
2018-04-30,113500,114000,110000,111000,111000,618640
2018-05-02,110500,114500,109500,114500,114500,526839
2018-05-03,114500,116500,113000,113500,113500,350536
2018-05-04,113000,113500,111500,112000,112000,251346
2018-05-08,112000,113000,110000,112000,112000,331690
2018-05-09,111000,113000,110500,113000,113000,332320
2018-05-10,113000,118000,111000,117000,117000,840339
2018-05-11,117500,118000,116000,117000,117000,367532
2018-05-14,114500,116000,111000,113000,113000,657566
2018-05-15,112000,115000,112000,114500,114500,320939
2018-05-16,114500,117000,113500,117000,117000,466027
2018-05-17,117500,118500,116000,116500,116500,338096
2018-05-18,118500,119000,112500,113500,113500,819348
2018-05-21,113500,114500,112500,113500,113500,176761
2018-05-23,113000,114500,112500,112500,112500,285620
2018-05-24,112000,114000,112000,113000,113000,208135
2018-05-25,112000,114000,111500,112000,112000,257170
2018-05-28,111000,111500,108000,108000,108000,679442
2018-05-29,108000,110000,107500,108000,108000,318837
2018-05-30,107000,107500,103500,104000,104000,600575
2018-05-31,104500,106000,103000,103500,103500,470392
2018-06-01,103500,107000,103500,104500,104500,452021
2018-06-04,104000,108500,104000,108000,108000,432581
2018-06-05,108000,112000,107000,111500,111500,477854
2018-06-07,112000,113500,109000,111500,111500,355080
2018-06-08,112000,113500,110500,113000,113000,393243
2018-06-11,113000,114500,112000,114000,114000,251178
2018-06-12,114000,114500,113000,114000,114000,180468
2018-06-14,114000,114000,112000,112000,112000,250011
2018-06-15,112000,112000,109000,109500,109500,336430
2018-06-18,109000,110000,106000,107500,107500,405910
2018-06-19,107000,110500,105500,106500,106500,250870
2018-06-20,106000,109000,106000,108000,108000,290289
2018-06-21,107500,109000,106000,107000,107000,172840
2018-06-22,106500,114500,106500,114000,114000,651617
2018-06-25,114000,114500,112000,114000,114000,345973
2018-06-26,112500,113000,111000,112000,112000,250298
2018-06-27,112500,113500,110000,111000,111000,311174
2018-06-28,110000,112500,109000,111500,111500,221308
2018-06-29,113000,115500,112000,114500,114500,579530
2018-07-02,115500,116500,111500,111500,111500,415693
2018-07-03,113500,115000,112500,114000,114000,314988
2018-07-04,114500,118000,114000,117000,117000,846154
2018-07-05,117000,118500,115500,116500,116500,348243
2018-07-06,116500,117000,113000,114500,114500,383082
2018-07-09,114500,117500,114500,117500,117500,394098
2018-07-10,117500,118000,116000,117000,117000,222321
2018-07-11,116000,117000,115000,116500,116500,250313
2018-07-12,117000,118000,115500,117500,117500,444272
2018-07-13,118000,119000,116500,118000,118000,302155
2018-07-16,118000,118500,115500,116500,116500,236711
2018-07-17,116000,116500,113500,114000,114000,372754
2018-07-18,115000,116500,112000,113000,113000,351263
2018-07-19,113000,115500,112500,114000,114000,267375
2018-07-20,114000,115500,113000,115000,115000,184967
2018-07-23,115000,117000,113500,115500,115500,346894
2018-07-24,115500,118000,115000,117000,117000,502533
2018-07-25,117500,118000,116000,118000,118000,310394
2018-07-26,118000,118500,116000,117500,117500,262125
2018-07-27,117500,120000,116500,119500,119500,568921
2018-07-30,118500,119000,116000,116500,116500,308410
2018-07-31,115000,116000,111500,112500,112500,654749
2018-08-01,112500,113500,111500,112500,112500,276459
2018-08-02,112500,115000,111000,111000,111000,311779
2018-08-03,111500,113000,111500,113000,113000,169521
2018-08-06,113500,114500,112500,113500,113500,189971
2018-08-07,114000,120000,113000,120000,120000,742353
2018-08-08,122000,124500,118000,119000,119000,1216684
2018-08-09,121000,126000,119500,125500,125500,1622449
2018-08-10,125500,129500,124000,128000,128000,1269641
2018-08-13,126500,127500,122500,124000,124000,636617
2018-08-14,125000,128500,123000,127500,127500,518080
2018-08-16,124500,128000,124000,127500,127500,478674
2018-08-17,128500,129000,126500,127000,127000,327327
2018-08-20,127000,128000,124000,124500,124500,328660
2018-08-21,125000,126500,124000,124000,124000,353528
2018-08-22,125500,125500,122500,124500,124500,333939
2018-08-23,125000,126000,123500,125500,125500,292057
2018-08-24,125000,125000,123000,124000,124000,283256
2018-08-27,124000,128000,124000,128000,128000,588666
2018-08-28,127000,127500,123500,125500,125500,480764
2018-08-29,125000,127500,124000,126500,126500,750163
2018-08-30,126500,128000,125500,126500,126500,313774
2018-08-31,124000,125500,123000,125000,125000,431909
2018-09-03,125000,125500,121000,121500,121500,460200
2018-09-04,121500,123000,120500,122000,122000,268355
2018-09-05,122000,123500,121000,121000,121000,215419
2018-09-06,121500,122000,119000,120000,120000,299195
2018-09-07,120000,120500,118500,120000,120000,206174
2018-09-10,119000,120500,118500,119000,119000,216152
2018-09-11,118500,118500,116000,116500,116500,424870
2018-09-12,116500,120500,116500,120000,120000,344739
2018-09-13,121000,122000,119500,121000,121000,407528
2018-09-14,120500,121000,118500,120000,120000,287642
2018-09-17,120500,121500,118000,121500,121500,359811
2018-09-18,122000,122500,120000,120500,120500,384132
2018-09-19,121000,121000,116500,117000,117000,664304
2018-09-20,118000,119500,117000,117500,117500,308838
2018-09-21,121500,123500,118500,118500,118500,667099
2018-09-27,119000,121000,119000,120500,120500,275536
2018-09-28,120000,120500,119000,119000,119000,229927
2018-10-01,120000,123500,119500,119500,119500,368677
2018-10-02,120500,121000,114500,115500,115500,615909
2018-10-04,114500,115500,111000,112000,112000,603136
2018-10-05,110500,111500,108500,109000,109000,479642
2018-10-08,107500,110500,107500,107500,107500,187871
2018-10-10,106500,108500,104000,104000,104000,516278
2018-10-11,100000,102000,98500,98500,98500,957608
2018-10-12,98500,102000,97600,101000,101000,537122
2018-10-15,101000,102000,99200,99300,99300,219792
2018-10-16,99300,101000,99300,100500,100500,183949
2018-10-17,103000,103000,100000,100500,100500,302780
2018-10-18,100000,101500,99700,100500,100500,173176
2018-10-19,100000,102000,99100,101000,101000,268396
2018-10-22,101500,104000,100500,102500,102500,208316
2018-10-23,102500,103500,100000,100500,100500,194001
2018-10-24,101000,101500,98900,99200,99200,312593
2018-10-25,97300,97300,92000,94200,94200,1024715
2018-10-26,95000,95500,89900,90900,90900,653419
2018-10-29,89900,92400,87200,87600,87600,599252
2018-10-30,86000,91100,86000,90500,90500,521229
2018-10-31,90900,92800,89700,91600,91600,336787
2018-11-01,92000,95600,91900,93100,93100,372853
2018-11-02,95200,98500,94100,98200,98200,409600
2018-11-05,97000,97400,94700,95500,95500,339846
2018-11-06,95700,97500,95000,96600,96600,195992
2018-11-07,97100,97700,95200,95600,95600,269320
2018-11-08,97900,102000,97800,100000,100000,644793
2018-11-09,100000,102000,98700,100500,100500,292309
2018-11-12,101000,101500,100000,101000,101000,201208
2018-11-13,98800,101500,98700,101500,101500,278476
2018-11-14,102500,104000,101500,103000,103000,281601
2018-11-16,105000,106000,102000,102500,102500,206149
2018-11-19,102500,107500,102500,107000,107000,346393
2018-11-20,106500,107500,105000,107000,107000,234825
2018-11-21,105000,107500,104500,107500,107500,206018
2018-11-22,107000,107500,106000,106500,106500,143409
2018-11-23,107000,109500,106000,108000,108000,242633
2018-11-26,107500,113000,107500,112500,112500,460406
2018-11-27,113000,114000,110000,110500,110500,270808
2018-11-28,111500,113000,111000,112000,112000,185906
2018-11-29,113000,114000,111000,112000,112000,263008
2018-11-30,112000,113000,111500,112500,112500,346553
2018-12-03,114500,115000,112500,113500,113500,262030
2018-12-04,114000,115000,113000,113500,113500,264857
2018-12-05,112000,115000,111500,114500,114500,222316
2018-12-06,115000,117500,114500,116000,116000,396531
2018-12-07,116500,117000,112000,114500,114500,354995
2018-12-10,113000,113500,110000,111000,111000,331087
2018-12-11,110000,110500,106500,107000,107000,461496
2018-12-12,107000,111000,105500,110000,110000,393740
2018-12-13,111500,114500,110500,111500,111500,494887
2018-12-14,110500,111500,109000,110000,110000,196803
2018-12-17,110000,112000,108500,110500,110500,173155
2018-12-18,108500,111000,107000,108500,108500,188963
2018-12-19,108500,109000,106000,108000,108000,218497
2018-12-20,107000,107000,101000,103000,103000,579446
2018-12-21,102500,104500,101000,104500,104500,429650
2018-12-24,104500,104500,100000,101000,101000,320266
2018-12-26,99000,100500,98000,98500,98500,492532
2018-12-27,100500,102000,100000,101500,101500,217247
2018-12-28,101000,104500,101000,103000,103000,190847
2019-01-02,103500,105000,101500,102000,102000,173462
2019-01-03,102500,105500,100500,102500,102500,293989
2019-01-04,102000,104000,101500,103500,103500,251728
2019-01-07,105000,107000,102000,103000,103000,378153
2019-01-08,102500,103000,99500,99900,99900,450462
2019-01-09,100500,102500,100000,102000,102000,357096
2019-01-10,101000,103000,100500,101000,101000,291573
2019-01-11,101000,103500,101000,102000,102000,180561
2019-01-14,102000,102000,99800,100000,100000,243305
2019-01-15,100000,102500,99500,99900,99900,381581
2019-01-16,100500,101000,99800,100000,100000,217209
2019-01-17,100000,102000,98500,98500,98500,434803
2019-01-18,99000,99900,98900,99600,99600,291588
2019-01-21,99900,100000,98700,98800,98800,252620
2019-01-22,99400,102500,99300,102000,102000,448490
2019-01-23,101500,103000,100500,102500,102500,360462
2019-01-24,102500,103500,101000,102000,102000,282408
2019-01-25,101500,103000,101000,102500,102500,355017
2019-01-28,103000,104000,101500,102000,102000,275296
2019-01-29,101500,102000,101000,102000,102000,225138
2019-01-30,102000,102500,99500,99900,99900,565397
2019-01-31,100500,100500,98800,99300,99300,546040
2019-02-01,99400,100500,99200,99600,99600,388183
2019-02-07,100000,100000,98700,99000,99000,307297
2019-02-08,98700,99100,98100,98200,98200,314884
2019-02-11,98500,98700,95300,95600,95600,906796
2019-02-12,95600,96500,93300,96000,96000,599314
2019-02-13,96500,98900,95500,98100,98100,519566
2019-02-14,97800,101000,96100,100500,100500,849160
2019-02-15,101500,103500,100500,101500,101500,653634
2019-02-18,102500,103000,101000,102000,102000,355745
2019-02-19,101500,102000,100000,100000,100000,231131
2019-02-20,100500,101000,98500,99700,99700,387109
2019-02-21,99800,101000,98800,98900,98900,328444
2019-02-22,99500,100500,98800,99300,99300,294247
2019-02-25,99400,99800,98100,98300,98300,370483
2019-02-26,98400,103500,98400,103500,103500,1238902
2019-02-27,104500,105500,103000,105000,105000,551979
2019-02-28,105000,106500,103500,103500,103500,733261
2019-03-04,105500,109000,105000,108500,108500,853038
2019-03-05,108000,108000,105500,106500,106500,472504
2019-03-06,107000,108000,104000,105500,105500,298220
2019-03-07,105500,107000,103500,104500,104500,330354
2019-03-08,109000,109500,106500,107500,107500,792787
2019-03-11,108000,108000,104500,106000,106000,276026
2019-03-12,106500,107000,103500,103500,103500,380777
2019-03-13,104000,106500,103500,104000,104000,240466
2019-03-14,105000,107500,104500,106500,106500,444051
2019-03-15,106500,108500,106500,107500,107500,463768
2019-03-18,108000,108500,107000,107500,107500,197291
2019-03-19,107500,108500,102500,102500,102500,605054
2019-03-20,103000,103500,100000,102000,102000,492001
2019-03-21,102000,104000,101500,102500,102500,230173
2019-03-22,103000,104500,103000,104000,104000,239614
2019-03-25,102000,104000,101500,102000,102000,171747
2019-03-26,102500,105500,102000,104000,104000,257452
2019-03-27,104500,104500,102000,102500,102500,208707
2019-03-28,102000,104000,102000,102500,102500,162966
2019-03-29,103000,104000,102500,103500,103500,153823
2019-04-01,103500,104000,102000,103000,103000,216132
2019-04-02,103500,104000,102000,103500,103500,227338
2019-04-03,103000,104000,102000,102500,102500,294101
2019-04-04,102500,103000,101500,102500,102500,261063
2019-04-05,102500,103000,102000,102500,102500,132105
2019-04-08,103000,103500,101500,102000,102000,203479
2019-04-09,102000,102000,100000,100500,100500,383038
2019-04-10,101000,103000,100500,102500,102500,263334
2019-04-11,103000,103000,101500,102500,102500,253796
2019-04-12,102500,102500,101500,102500,102500,162349
2019-04-15,104000,110500,103000,110500,110500,1228969
2019-04-16,113500,118000,112500,117500,117500,1744272
2019-04-17,117000,119000,115500,117500,117500,653103
2019-04-18,119000,119500,116000,116500,116500,443925
2019-04-19,117000,119000,115000,117000,117000,329620
2019-04-22,118000,120500,117000,118000,118000,457505
2019-04-23,118500,119500,116000,116500,116500,259471
2019-04-24,117500,118500,115500,118000,118000,443136
2019-04-25,117500,118000,115000,116000,116000,292233
2019-04-26,115500,117500,113000,115000,115000,366725
2019-04-29,115500,119500,114000,119500,119500,512703
2019-04-30,119000,121000,118500,120000,120000,494890
2019-05-02,120000,124500,119500,123000,123000,742545
2019-05-03,126000,129000,125500,128000,128000,1098989
2019-05-07,126000,130000,126000,127500,127500,664716
2019-05-08,126500,130000,125500,128500,128500,700167
2019-05-09,133500,133500,126500,126500,126500,1352763
2019-05-10,128500,131000,127500,130000,130000,1006921
2019-05-13,130500,130500,127000,128500,128500,584824
2019-05-14,127000,135000,126500,134000,134000,1360661
2019-05-15,135500,136000,130000,132000,132000,1241060
2019-05-16,132500,134000,130500,133500,133500,558891
2019-05-17,129000,129500,124000,124500,124500,5222004
2019-05-20,126500,128500,125500,126500,126500,899474
2019-05-21,126500,127500,125000,125000,125000,694961
2019-05-22,125500,126500,121500,125500,125500,840648
2019-05-23,125000,127000,123500,124000,124000,425136
2019-05-24,123000,124000,120500,124000,124000,766145
2019-05-27,125000,126500,120500,122000,122000,550142
2019-05-28,121000,125000,120500,123000,123000,565899
2019-05-29,122500,123500,120500,121500,121500,323116
2019-05-30,122000,125500,122000,124500,124500,460680
2019-05-31,124000,126000,123000,124500,124500,325040
2019-06-03,123500,125500,122000,122500,122500,316035
2019-06-04,122500,124000,116500,119500,119500,847685
2019-06-05,121000,121500,119500,120500,120500,307665
2019-06-07,120000,120500,117500,120000,120000,537162
2019-06-10,120000,125000,119000,124000,124000,506951
2019-06-11,124000,125000,122500,124500,124500,244302
2019-06-12,124500,125000,122500,124000,124000,212619
2019-06-13,124000,127500,123500,126500,126500,747390
2019-06-14,127000,128000,124500,125000,125000,357300
2019-06-17,125000,125000,121000,121500,121500,349662
2019-06-18,121500,123000,120000,121000,121000,344107
2019-06-19,122500,122500,121000,122000,122000,178919
2019-06-20,122000,124000,120000,122000,122000,287954
2019-06-21,124500,128000,124000,126500,126500,808423
2019-06-24,127000,128000,125500,126000,126000,306333
2019-06-25,129000,131000,127500,130500,130500,956899
2019-06-26,131000,132500,129000,129500,129500,516097
2019-06-27,131000,133500,130000,131500,131500,704159
2019-06-28,131500,133000,130000,131500,131500,362354
2019-07-01,132500,133000,129000,129500,129500,433735
2019-07-02,129500,131500,128000,131500,131500,264488
2019-07-03,131500,132000,130000,131000,131000,300667
2019-07-04,131000,132500,129500,132500,132500,362634
2019-07-05,133000,134000,131500,133500,133500,458417
2019-07-08,133500,133500,128000,128000,128000,581000
2019-07-09,128500,132000,128000,131000,131000,463640
2019-07-10,132000,132000,129000,131000,131000,312943
2019-07-11,131000,133000,130500,130500,130500,525918
2019-07-12,131000,132500,129500,131500,131500,300566
2019-07-15,132500,136000,131000,133000,133000,783546
2019-07-16,133500,134000,132000,133000,133000,323628
2019-07-17,132000,132500,129500,131000,131000,328637
2019-07-18,130500,132500,130500,131500,131500,170819
2019-07-19,132000,135500,131500,135000,135000,656218
2019-07-22,134500,136000,133500,134000,134000,408551
2019-07-23,134000,136500,133000,136000,136000,469494
2019-07-24,136000,138000,134000,136000,136000,692256
2019-07-25,136000,136000,128000,131000,131000,1295817
2019-07-26,129000,132000,127000,131000,131000,701403
2019-07-29,130000,132000,128000,129000,129000,368682
2019-07-30,128500,129500,126000,126000,126000,467439
2019-07-31,125000,128000,124500,127000,127000,294609
2019-08-01,126000,128500,125500,126500,126500,249194
2019-08-02,126000,130000,123500,128500,128500,444403
2019-08-05,128000,129000,121500,122500,122500,597268
2019-08-06,118500,124500,117500,122000,122000,714349
2019-08-07,124500,125000,121500,123500,123500,424495
2019-08-08,128000,129000,125500,127000,127000,956084
2019-08-09,128000,133000,127500,132000,132000,780515
2019-08-12,133000,133500,129500,130000,130000,265084
2019-08-13,130000,132500,129000,131500,131500,361927
2019-08-14,133000,133000,129000,130500,130500,338519
2019-08-16,129500,130000,128000,129500,129500,300046
2019-08-19,130500,131500,129500,130500,130500,222446
2019-08-20,131000,132000,129500,132000,132000,369383
2019-08-21,131000,133000,130500,131500,131500,284628
2019-08-22,131500,135000,131500,133000,133000,597184
2019-08-23,132000,133500,130500,133000,133000,414033
2019-08-26,130000,133000,129500,132500,132500,374958
2019-08-27,133500,135000,133000,134000,134000,499775
2019-08-28,134000,135000,132500,133500,133500,255507
2019-08-29,133000,133500,131000,133000,133000,351957
2019-08-30,134000,135500,134000,134500,134500,402408
2019-09-02,134000,137500,133500,137000,137000,575791
2019-09-03,137500,138000,136000,137500,137500,291503
2019-09-04,137000,139000,136500,138500,138500,431250
2019-09-05,138000,139000,134500,135000,135000,598646
2019-09-06,135000,136500,135000,136000,136000,191271
2019-09-09,135000,135500,132000,133000,133000,673204
2019-09-10,133000,135500,132500,135500,135500,310565
2019-09-11,135500,136000,133000,133000,133000,734465
2019-09-16,134500,135000,131000,132000,132000,413424
2019-09-17,132000,134000,132000,132000,132000,326141
2019-09-18,133000,137000,133000,137000,137000,684630
2019-09-19,136500,137500,135000,135500,135500,242822
2019-09-20,135500,135500,133000,135500,135500,358235
2019-09-23,135000,136500,134500,134500,134500,207227
2019-09-24,135000,138000,134500,138000,138000,466753
2019-09-25,137500,138500,136000,136000,136000,301919
2019-09-26,137000,137500,135000,136500,136500,210766
2019-09-27,136500,136500,134500,135500,135500,168760
2019-09-30,134500,136000,134000,135500,135500,202006
2019-10-01,136000,138000,136000,137500,137500,252319
2019-10-02,136500,137000,135500,135500,135500,152309
2019-10-04,134500,136000,133500,133500,133500,238417
2019-10-07,134000,135000,133000,134500,134500,344020
2019-10-08,134500,135000,133500,134500,134500,224907
2019-10-10,133000,137000,132500,136500,136500,694345
2019-10-11,136500,137500,134500,135000,135000,238584
2019-10-14,136000,136500,134000,134500,134500,317555
2019-10-15,135000,135000,133000,134000,134000,190243
2019-10-16,134000,134500,128500,132000,132000,753513
2019-10-17,131500,132500,129000,130500,130500,618170
2019-10-18,131000,133500,131000,132500,132500,332984
2019-10-21,132500,134000,131000,133500,133500,214102
2019-10-22,134000,136000,134000,136000,136000,337570
2019-10-23,136000,140000,135500,140000,140000,1045771
2019-10-24,140500,142000,139000,139500,139500,490092
2019-10-25,140000,141000,139500,140000,140000,196552
2019-10-28,142000,145000,139500,140000,140000,665988
2019-10-29,141500,142000,138000,139500,139500,367213
2019-10-30,140500,140500,137500,138000,138000,251362
2019-10-31,139000,144000,138500,141500,141500,726151
2019-11-01,142500,146000,142000,145500,145500,717046
2019-11-04,146500,147500,145500,146500,146500,436509
2019-11-05,146000,149000,145500,148500,148500,502806
2019-11-06,149000,151000,148000,151000,151000,516744
2019-11-07,152000,154500,147000,151000,151000,1222184
2019-11-08,152000,155000,151000,152000,152000,900774
2019-11-11,153000,155000,152000,154000,154000,509809
2019-11-12,154000,154500,152000,153500,153500,396292
2019-11-13,152500,154000,151000,153500,153500,376959
2019-11-15,154500,155500,153500,155500,155500,281084
2019-11-18,155500,158000,155500,157500,157500,372362
2019-11-19,157500,157500,155500,156500,156500,323233
2019-11-20,156000,159000,155500,156500,156500,332676
2019-11-21,156500,157000,151000,154000,154000,666854
2019-11-22,153000,155500,152000,153000,153000,335038
2019-11-25,153500,156500,153500,156500,156500,300270
2019-11-26,157000,158500,156500,157500,157500,361401
2019-11-27,158500,159000,156500,157500,157500,294619
2019-11-28,156500,157500,155500,157000,157000,218221
2019-11-29,156000,159000,153500,155500,155500,471253
2019-12-02,156000,156500,153500,156500,156500,250192
2019-12-03,155500,157000,154000,157000,157000,235453
2019-12-04,156000,156000,154500,156000,156000,233141
2019-12-05,155500,156000,148500,149500,149500,841460
2019-12-06,149000,154000,149000,153500,153500,415390
2019-12-09,154000,154500,151000,151500,151500,267330
2019-12-10,150000,151500,147000,149500,149500,516074
2019-12-11,150500,150500,147500,150000,150000,480071
2019-12-12,151000,151500,149000,149500,149500,710378
2019-12-13,150500,151000,148500,151000,151000,456822
2019-12-16,151000,152000,150000,151500,151500,297095
2019-12-17,151500,152000,149500,150500,150500,275832
2019-12-18,150500,152000,149500,151000,151000,252752
2019-12-19,150500,151000,149000,150000,150000,175849
2019-12-20,150000,153000,149500,150000,150000,545445
2019-12-23,151000,151000,148000,148500,148500,283403
2019-12-24,148000,150000,144500,146500,146500,367817
2019-12-26,146000,148000,146000,148000,148000,320921
2019-12-27,149500,154000,149000,153500,153500,690548
2019-12-30,154000,155000,153000,153500,153500,428587
2020-01-02,154000,154500,152000,152500,152500,241047
2020-01-03,153500,155000,151000,152500,152500,314848
2020-01-06,150500,155000,150000,154500,154500,393715
2020-01-07,155000,160000,154500,160000,160000,840186
2020-01-08,158500,162000,156500,159500,159500,851619
2020-01-09,163500,165500,162500,164000,164000,878319
2020-01-10,165000,166500,163000,165000,165000,401906
2020-01-13,165500,167500,165000,167000,167000,475667
2020-01-14,167500,168500,165500,167000,167000,423286
2020-01-15,167000,170500,166500,170000,170000,462119
2020-01-16,170000,172000,170000,171500,171500,260049
2020-01-17,171500,172500,168000,168500,168500,354724
2020-01-20,169000,170000,167000,168500,168500,380510
2020-01-21,168500,169000,163500,165000,165000,389155
2020-01-22,166000,169000,164500,166000,166000,504350
2020-01-23,168000,168000,164500,165500,165500,323420
2020-01-28,160000,163500,159500,162500,162500,513228
2020-01-29,165500,166000,162500,163500,163500,255167
2020-01-30,163000,165500,160500,162000,162000,418908
2020-01-31,162500,164000,158500,159000,159000,346067
2020-02-03,156000,160500,156000,159500,159500,423907
2020-02-04,161500,165500,160500,164500,164500,394773
2020-02-05,166500,167000,161500,163000,163000,456954
2020-02-06,165500,168000,163500,166000,166000,552044
2020-02-07,167000,170500,166000,167500,167500,522100
2020-02-10,167500,169500,166000,169000,169000,375209
2020-02-11,169000,170000,168000,170000,170000,307120
2020-02-12,169500,172000,168000,172000,172000,407917
2020-02-13,174500,181500,173500,179000,179000,1877980
2020-02-14,181000,184500,179000,180000,180000,948085
2020-02-17,180000,182000,179000,180500,180500,329408
2020-02-18,180500,183500,179000,182000,182000,587253
2020-02-19,184000,190500,183500,190000,190000,1362998
2020-02-20,190500,191500,188000,190500,190500,547405
2020-02-21,188500,191500,187500,189500,189500,558497
2020-02-24,184500,186000,182000,183500,183500,792733
2020-02-25,182000,186000,180000,185500,185500,596763
2020-02-26,183500,185500,181500,184000,184000,516378
2020-02-27,184000,185500,176500,178500,178500,785062
2020-02-28,174500,176500,170500,172000,172000,1022917
2020-03-02,174500,176500,169500,175000,175000,793495
2020-03-03,180500,181000,175000,175000,175000,629017
2020-03-04,174000,181000,174000,179500,179500,709188
2020-03-05,182500,183000,176500,179500,179500,821744
2020-03-06,176500,178500,174000,175500,175500,568424
2020-03-09,175500,175500,175500,175500,175500,0
2020-03-10,164500,174500,164000,173000,173000,950875
2020-03-11,172000,174500,167000,169000,169000,550227
2020-03-12,167000,169000,158500,161000,161000,1218070
2020-03-13,150000,161500,145000,159000,159000,1601985
2020-03-16,162000,164000,147500,147500,147500,1252484
2020-03-17,141000,150500,140000,147500,147500,1221046
2020-03-18,148500,152000,140500,141000,141000,1107527
2020-03-19,145500,147000,127500,134000,134000,2157141
2020-03-20,138000,151000,134500,149500,149500,1765756
2020-03-23,138000,148000,137500,143500,143500,1569378
2020-03-24,150500,155000,147000,154500,154500,1271387
2020-03-25,160500,162500,151000,154500,154500,1290376
2020-03-26,155000,156000,150000,150500,150500,893688
2020-03-27,156500,157000,149000,152500,152500,958988
2020-03-30,149500,154500,147500,153000,153000,668254
2020-03-31,155000,159000,152000,155500,155500,1042474
2020-04-01,156000,158500,150000,150500,150500,794295
2020-04-02,152000,157000,149000,157000,157000,1043790
2020-04-03,158500,159000,155000,157500,157500,545749
2020-04-06,158500,161000,157500,160500,160500,807805
2020-04-07,163500,164500,158500,160000,160000,920798
2020-04-08,159000,160500,158000,158000,158000,738303
2020-04-09,161000,161000,157500,158000,158000,726920
2020-04-10,158500,161500,157000,161000,161000,753323
2020-04-13,161000,161000,157000,157500,157500,470251
2020-04-14,159500,160500,158000,159500,159500,430759
2020-04-16,159000,167000,158500,165500,165500,1005533
2020-04-17,169000,172500,167500,172000,172000,947794
2020-04-20,172500,179000,172000,175000,175000,859303
2020-04-21,176500,177500,168500,175500,175500,1232126
2020-04-22,174000,177000,171500,177000,177000,686146
2020-04-23,181500,186500,180500,185500,185500,1509799
2020-04-24,184500,188500,182000,183000,183000,1073684
2020-04-27,183000,187000,181500,184000,184000,721963
2020-04-28,185500,186500,181500,185000,185000,668638
2020-04-29,184000,186500,182500,184000,184000,659512
2020-05-04,181500,190000,180000,186500,186500,1019409
2020-05-06,189000,200000,188000,199500,199500,2035947
2020-05-07,199500,207500,198500,206000,206000,2629709
2020-05-08,206500,210000,204000,206000,206000,1405404
