Date,Open,High,Low,Close,Adj Close,Volume
2016-08-10,153000.000000,155200.000000,151800.000000,155000.000000,153568.078125,802060
2016-08-11,155800.000000,155800.000000,153800.000000,155600.000000,154162.546875,381135
2016-08-12,155400.000000,156800.000000,155400.000000,156400.000000,154955.171875,255920
2016-08-16,156800.000000,159600.000000,156600.000000,158000.000000,156540.375000,564675
2016-08-17,155000.000000,158400.000000,155000.000000,158000.000000,156540.375000,349255
2016-08-18,158400.000000,160200.000000,158000.000000,160200.000000,158720.062500,462475
2016-08-19,161400.000000,162200.000000,159600.000000,161000.000000,159512.671875,686920
2016-08-22,160000.000000,160600.000000,158600.000000,159000.000000,157531.140625,400025
2016-08-23,160200.000000,161600.000000,159000.000000,161200.000000,159710.828125,347175
2016-08-24,161400.000000,162800.000000,160000.000000,162400.000000,160899.765625,359520
2016-08-25,162400.000000,162400.000000,160400.000000,160800.000000,159314.531250,484760
2016-08-26,159200.000000,161800.000000,159200.000000,161000.000000,159512.671875,375040
2016-08-29,161200.000000,163800.000000,160000.000000,162000.000000,160503.437500,420195
2016-08-30,162200.000000,164200.000000,161000.000000,164200.000000,162683.125000,353120
2016-08-31,168600.000000,170000.000000,165400.000000,169000.000000,167438.765625,791335
2016-09-01,169000.000000,169400.000000,163800.000000,165800.000000,164268.312500,451520
2016-09-02,166600.000000,167000.000000,164400.000000,166200.000000,164664.640625,327965
2016-09-05,168400.000000,171000.000000,168400.000000,170000.000000,168429.531250,259000
2016-09-06,171600.000000,175000.000000,166600.000000,168600.000000,167042.468750,604535
2016-09-07,168600.000000,174800.000000,167600.000000,174400.000000,172788.875000,436095
2016-09-08,173800.000000,174400.000000,170200.000000,173800.000000,172194.421875,391965
2016-09-09,170400.000000,172000.000000,168200.000000,169400.000000,167835.078125,416675
2016-09-12,167000.000000,168600.000000,166200.000000,168000.000000,166448.015625,347560
2016-09-13,170000.000000,170200.000000,166600.000000,168200.000000,166646.171875,348345
2016-09-19,170600.000000,174000.000000,169000.000000,171200.000000,169618.437500,586770
2016-09-20,171600.000000,173400.000000,167000.000000,167200.000000,165655.390625,547270
2016-09-21,167200.000000,172800.000000,167200.000000,171000.000000,169420.312500,543780
2016-09-22,173400.000000,174800.000000,171000.000000,174600.000000,172987.046875,561990
2016-09-23,176400.000000,176400.000000,172200.000000,175600.000000,173977.796875,370470
2016-09-26,175800.000000,176800.000000,173800.000000,175200.000000,173581.515625,210255
2016-09-27,175200.000000,178000.000000,173200.000000,176800.000000,175166.703125,403515
2016-09-28,177200.000000,179000.000000,176800.000000,177400.000000,175761.156250,273915
2016-09-29,178000.000000,180600.000000,177400.000000,180000.000000,178337.156250,385935
2016-09-30,177200.000000,177600.000000,171800.000000,176600.000000,174968.562500,862565
2016-10-04,176600.000000,176800.000000,170000.000000,171600.000000,170014.750000,546000
2016-10-05,170600.000000,175000.000000,170200.000000,173400.000000,171798.109375,332615
2016-10-06,173800.000000,174800.000000,170400.000000,172200.000000,170609.203125,274215
2016-10-07,172000.000000,172200.000000,166800.000000,168600.000000,167042.468750,379640
2016-10-10,170600.000000,176000.000000,169600.000000,174400.000000,172788.875000,346245
2016-10-11,177600.000000,178800.000000,170600.000000,172400.000000,170807.359375,350610
2016-10-12,174000.000000,176000.000000,172400.000000,172800.000000,171203.656250,320420
2016-10-13,171800.000000,172600.000000,165400.000000,165400.000000,163872.046875,480495
2016-10-14,166200.000000,169800.000000,166200.000000,168800.000000,167240.609375,281195
2016-10-17,168400.000000,171400.000000,166600.000000,170200.000000,168627.671875,388605
2016-10-18,170800.000000,171600.000000,167600.000000,169200.000000,167636.921875,405305
2016-10-19,168200.000000,169000.000000,164600.000000,165800.000000,164268.312500,428005
2016-10-20,166000.000000,169000.000000,165200.000000,168800.000000,167240.609375,580895
2016-10-21,167600.000000,168000.000000,165800.000000,166200.000000,164664.640625,302760
2016-10-24,165200.000000,167200.000000,165200.000000,166600.000000,165060.953125,676375
2016-10-25,165000.000000,168600.000000,165000.000000,167400.000000,165853.562500,433705
2016-10-26,165400.000000,170400.000000,165400.000000,169600.000000,168033.218750,355425
2016-10-27,172600.000000,176600.000000,170600.000000,171800.000000,170212.906250,891990
2016-10-28,174200.000000,175200.000000,171000.000000,172000.000000,170411.062500,402110
2016-10-31,171600.000000,173200.000000,169400.000000,171400.000000,169816.593750,331060
2016-11-01,172000.000000,172000.000000,166400.000000,169400.000000,167835.078125,1123265
2016-11-02,169800.000000,170000.000000,164600.000000,165200.000000,163673.859375,426830
2016-11-03,165200.000000,165200.000000,162400.000000,162400.000000,160899.765625,341725
2016-11-04,161600.000000,162000.000000,157000.000000,157800.000000,156342.234375,512375
2016-11-07,159600.000000,165800.000000,159000.000000,164000.000000,162484.953125,499495
2016-11-08,165800.000000,167600.000000,162200.000000,163000.000000,161494.218750,314520
2016-11-09,165200.000000,165400.000000,156800.000000,161000.000000,159512.671875,621875
2016-11-10,163200.000000,163800.000000,160200.000000,161200.000000,159710.828125,412645
2016-11-11,156200.000000,158000.000000,151400.000000,152000.000000,150595.812500,1071655
2016-11-14,152000.000000,155800.000000,149200.000000,149200.000000,147821.687500,697325
2016-11-15,149200.000000,152400.000000,147800.000000,148800.000000,147425.375000,665320
2016-11-16,150200.000000,151800.000000,148200.000000,150200.000000,148812.453125,774980
2016-11-17,149600.000000,151000.000000,148600.000000,149000.000000,147623.546875,496945
2016-11-18,152000.000000,154600.000000,150000.000000,154200.000000,152775.500000,722370
2016-11-21,154200.000000,159800.000000,151800.000000,157200.000000,155747.781250,736210
2016-11-22,157600.000000,162600.000000,157400.000000,162000.000000,160503.437500,526770
2016-11-23,159000.000000,161800.000000,158400.000000,159000.000000,157531.140625,377550
2016-11-24,157800.000000,161000.000000,156600.000000,160400.000000,158918.218750,351705
2016-11-25,162000.000000,163400.000000,160400.000000,161000.000000,159512.671875,623920
2016-11-28,160400.000000,163000.000000,158400.000000,161600.000000,160107.140625,380760
2016-11-29,160400.000000,163000.000000,160200.000000,160200.000000,158720.062500,283105
2016-11-30,160400.000000,162000.000000,157200.000000,159600.000000,158125.609375,842935
